timestamp,url_archive,url_origin,redirect_url,redirect_timestamp,response,file
20161007102513,https://web.archive.org/web/20161007102513id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20161007102513\index.html
20161029180916,https://web.archive.org/web/20161029180916id_/http://www.iieii.com/,http://www.iieii.com/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20161029180916\index.html
20170612002659,https://web.archive.org/web/20170612002659id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20170612002659\index.html
20170922092705,https://web.archive.org/web/20170922092705id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20170922092705\index.html
20180330210409,https://web.archive.org/web/20180330210409id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20180330210409\index.html
20180808164722,https://web.archive.org/web/20180808164722id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20180808164722\index.html
20180830061329,https://web.archive.org/web/20180830061329id_/http://www.iieii.com/,http://www.iieii.com/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20180830061329\index.html
20181117171819,https://web.archive.org/web/20181117171819id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20181117171819\index.html
20190707143444,https://web.archive.org/web/20190707143444id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20190707143444\index.html
20211207082658,https://web.archive.org/web/20211207082658id_/http://iieii.com/,http://iieii.com/,,,403,
20221214115226,https://web.archive.org/web/20221214115226id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20221214115226\index.html
20231117112553,https://web.archive.org/web/20231117112553id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20231117112553\index.html
20241211124935,https://web.archive.org/web/20241211124935id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20241211124935\index.html
20110214191350,https://web.archive.org/web/20110214191350id_/http://www.iieii.com:80/%s,http://www.iieii.com:80/%s,,,404,
20130714112831,https://web.archive.org/web/20130714112831id_/http://www.iieii.com:80/?action=cal,http://www.iieii.com:80/?action=cal,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20130714112831\%3faction%3dcal
20130912235507,https://web.archive.org/web/20130912235507id_/http://www.iieii.com:80/?action=cal,http://www.iieii.com:80/?action=cal,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20130912235507\%3faction%3dcal
20131113015659,https://web.archive.org/web/20131113015659id_/http://www.iieii.com:80/?action=cal,http://www.iieii.com:80/?action=cal,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20131113015659\%3faction%3dcal
20140112181411,https://web.archive.org/web/20140112181411id_/http://www.iieii.com:80/?action=cal,http://www.iieii.com:80/?action=cal,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140112181411\%3faction%3dcal
20140627044009,https://web.archive.org/web/20140627044009id_/http://www.iieii.com:80/?action=cal,http://www.iieii.com:80/?action=cal,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140627044009\%3faction%3dcal
20140828001651,https://web.archive.org/web/20140828001651id_/http://www.iieii.com:80/?action=cal,http://www.iieii.com:80/?action=cal,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140828001651\%3faction%3dcal
20140923230219,https://web.archive.org/web/20140923230219id_/http://www.iieii.com:80/?action=cal,http://www.iieii.com:80/?action=cal,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140923230219\%3faction%3dcal
20110214144036,https://web.archive.org/web/20110214144036id_/http://www.iieii.com:80/?cat=1,http://www.iieii.com:80/?cat=1,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110214144036\%3fcat%3d1
20110215205310,https://web.archive.org/web/20110215205310id_/http://www.iieii.com:80/?cat=3,http://www.iieii.com:80/?cat=3,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215205310\%3fcat%3d3
20110215081825,https://web.archive.org/web/20110215081825id_/http://www.iieii.com:80/?cat=4,http://www.iieii.com:80/?cat=4,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215081825\%3fcat%3d4
20110215081829,https://web.archive.org/web/20110215081829id_/http://www.iieii.com:80/?cat=5,http://www.iieii.com:80/?cat=5,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215081829\%3fcat%3d5
20110215210427,https://web.archive.org/web/20110215210427id_/http://www.iieii.com:80/?cat=6,http://www.iieii.com:80/?cat=6,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210427\%3fcat%3d6
20110215081834,https://web.archive.org/web/20110215081834id_/http://www.iieii.com:80/?feed=comments-rss2,http://www.iieii.com:80/?feed=comments-rss2,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215081834\%3ffeed%3dcomments-rss2
20110131214614,https://web.archive.org/web/20110131214614id_/http://www.iieii.com/?feed=rss2,http://www.iieii.com/?feed=rss2,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110131214614\%3ffeed%3drss2
